district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Wanaparthy,TSD0020,2174.67,"{'min': -0.12912531197071075, 'max': 0.11339153349399567, 'mean': -0.056123877156219214, 'count': 571, 'sum': -32.04673385620117, 'median': -0.06266798824071884}","(77.65718116, 15.94285645900004, 78.31347526600007, 16.626992442000073)",31-01-2023.geojson,,,,,,
Warangal Rural,TSD0021,2139.98,"{'min': -0.122075654566288, 'max': 0.06041949614882469, 'mean': -0.033001477163017524, 'count': 571, 'sum': -18.843843460083008, 'median': -0.03603896498680115}","(79.47950597500005, 17.619303173000105, 80.04124404200007, 18.279223933000026)",31-01-2023.geojson,,,,,,
Warangal Urban,TSD0022,1294.45,"{'min': -0.08624088019132614, 'max': 0.14556145668029785, 'mean': -0.017251483131857478, 'count': 340, 'sum': -5.865504264831543, 'median': -0.026202749460935593}","(79.23082975700004, 17.786163054000042, 79.67163482100005, 18.266255774000058)",31-01-2023.geojson,,,,,,
Yadadri Bhuvanagiri,TSD0023,3422.72,"{'min': -0.1257604956626892, 'max': 0.12710095942020416, 'mean': -0.04229837940482797, 'count': 901, 'sum': -38.11083984375, 'median': -0.0518031120300293}","(78.68260567800007, 17.04419639500003, 79.45808114400006, 17.812669696000114)",31-01-2023.geojson,,,,,,
Narayanpet,TSD0024,2380.13,"{'min': -0.13411475718021393, 'max': 0.21487322449684143, 'mean': -0.0787495177623293, 'count': 611, 'sum': -48.1159553527832, 'median': -0.0856316089630127}","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",31-01-2023.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{'min': -0.11523577570915222, 'max': 0.12983345985412598, 'mean': -0.033187840397196605, 'count': 665, 'sum': -22.069913864135742, 'median': -0.03372960910201073}","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",31-01-2023.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{'min': -0.13213247060775757, 'max': 0.05227645859122276, 'mean': -0.0816260713519472, 'count': 1320, 'sum': -107.74641418457031, 'median': -0.08374838531017303}","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",31-01-2023.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{'min': -0.09672681987285614, 'max': 0.11533231288194656, 'mean': 0.025673372712576175, 'count': 941, 'sum': 24.15864372253418, 'median': 0.019236015155911446}","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",31-01-2023.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{'min': -0.11096455901861191, 'max': 0.04075951129198074, 'mean': -0.06482606463962132, 'count': 288, 'sum': -18.669906616210938, 'median': -0.06710980832576752}","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",31-01-2023.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{'min': -0.15624065697193146, 'max': 0.04800697788596153, 'mean': -0.07643108386242195, 'count': 1041, 'sum': -79.56475830078125, 'median': -0.0855993926525116}","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",31-01-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{'min': -0.05989716202020645, 'max': 0.10572367906570435, 'mean': -0.026553144057591755, 'count': 48, 'sum': -1.2745509147644043, 'median': -0.028415165841579437}","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",31-01-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{'min': -0.14511440694332123, 'max': 0.001608892111107707, 'mean': -0.07876403602044998, 'count': 1182, 'sum': -93.09909057617188, 'median': -0.07775050401687622}","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",31-01-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{'min': -0.12736019492149353, 'max': 0.10928842425346375, 'mean': -0.06115304017678285, 'count': 780, 'sum': -47.699371337890625, 'median': -0.06720861792564392}","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",31-01-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{'min': -0.1505480408668518, 'max': 0.06702828407287598, 'mean': -0.07832233925605414, 'count': 722, 'sum': -56.548728942871094, 'median': -0.08189347386360168}","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",31-01-2023.geojson,,,,,,
Rangareddy,TSSD0001,254.22,"{'min': -0.14649932086467743, 'max': 0.028513601049780846, 'mean': -0.09150718920158618, 'count': 66, 'sum': -6.0394744873046875, 'median': -0.09160064160823822}","(78.55995755200007, 17.23432776100003, 78.76246159900006, 17.40383786600006)",28-02-2023.geojson,Abdullapurmet,,,,,
Nagarkurnool,TSSD0002,502.12,"{'min': -0.14434091746807098, 'max': 0.0038210328202694654, 'mean': -0.08714330764043898, 'count': 126, 'sum': -10.980056762695312, 'median': -0.08805879205465317}","(78.58204158400008, 16.328785754000023, 79.06420699900008, 16.552355156000033)",28-02-2023.geojson,Achampet,,,,,
Nalgonda,TSSD0003,124.12,"{'min': -0.11621671169996262, 'max': 0.04712355509400368, 'mean': -0.05171445644263065, 'count': 33, 'sum': -1.7065770626068115, 'median': -0.0564003624022007}","(79.40552823000007, 16.61250682600007, 79.58503520000005, 16.727679548000026)",28-02-2023.geojson,Adavidevulapally,,,,,
Yadadri Bhuvanagiri,TSSD0004,141.84,"{'min': -0.09597671777009964, 'max': 0.04415519908070564, 'mean': -0.03489331822646292, 'count': 38, 'sum': -1.3259460926055908, 'median': -0.034937888383865356}","(79.30480125000008, 17.343213083000023, 79.45808114400006, 17.48429223000005)",28-02-2023.geojson,Addagudur,,,,,
Mahabubnagar,TSSD0005,133.19,"{'min': -0.13718830049037933, 'max': -0.01409972831606865, 'mean': -0.07596545749240452, 'count': 36, 'sum': -2.7347564697265625, 'median': -0.07990771532058716}","(77.85964485800008, 16.441965785000036, 78.01275922800005, 16.583453924000025)",28-02-2023.geojson,Addakal,,,,,
Adilabad,TSSD0006,296.11,"{'min': -0.1401313990354538, 'max': 0.0411398746073246, 'mean': -0.0998443875994001, 'count': 77, 'sum': -7.688017845153809, 'median': -0.11537017673254013}","(78.46791283600004, 19.529549935000034, 78.75075334500008, 19.743971118000047)",28-02-2023.geojson,Adilabad Rural,,,,,
Adilabad,TSSD0007,18.64,"{'min': -0.08228867501020432, 'max': -0.03281053528189659, 'mean': -0.0591120570898056, 'count': 4, 'sum': -0.2364482283592224, 'median': -0.0606745108962059}","(78.51136180900005, 19.64107290800007, 78.56091570800004, 19.696663797000042)",28-02-2023.geojson,Adilabad Urban,,,,,
Jogulamba Gadwal,TSSD0008,281.08,"{'min': -0.10736259073019028, 'max': 0.03592541813850403, 'mean': -0.04308331180626238, 'count': 71, 'sum': -3.058915138244629, 'median': -0.04248572885990143}","(77.51085515500006, 15.892624954000041, 77.79118149700008, 16.073899572000073)",28-02-2023.geojson,Aiza,,,,,
Siddipet,TSSD0009,181.57,"{'min': -0.09712252765893936, 'max': 0.022086774930357933, 'mean': -0.03817846298217773, 'count': 50, 'sum': -1.9089231491088867, 'median': -0.039411213248968124}","(79.09867562300008, 17.991228970000066, 79.28258652700003, 18.10859845500005)",28-02-2023.geojson,Akkannapet,,,,,
Yadadri Bhuvanagiri,TSSD0010,165.31,"{'min': -0.11115089058876038, 'max': 0.003583909012377262, 'mean': -0.06842922609905865, 'count': 43, 'sum': -2.9424567222595215, 'median': -0.07282663136720657}","(78.99234199800003, 17.567113119000055, 79.16709451200006, 17.725946442000065)",28-02-2023.geojson,Alair,,,,,
Jogulamba Gadwal,TSSD0011,212.17,"{'min': -0.11240639537572861, 'max': 0.06134473532438278, 'mean': -0.031948788807942316, 'count': 52, 'sum': -1.6613370180130005, 'median': -0.026948660612106323}","(78.05931506700006, 15.836429923000026, 78.25321888900004, 16.011158503000047)",28-02-2023.geojson,Alampur,,,,,
