district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Narayanpet,TSD0024,2380.13,"{ ""min"": 7.4505236238107356e-05, ""max"": 0.00013066702850427178, ""mean"": 8.137836921829589e-05, ""count"": 611, ""sum"": 0.049722183592378788, ""median"": 7.9804414178729315e-05 }","(77.23725451100006, 16.34148046400003, 77.79666638000009, 17.061726844000077)",01-02-2023.geojson,,,,,,
Jogulamba Gadwal,TSD0025,2574.21,"{ ""min"": 6.7571175734024318e-05, ""max"": 7.7944996719998513e-05, ""mean"": 7.3480049301917361e-05, ""count"": 665, ""sum"": 0.048864232785775043, ""median"": 7.3688346026673586e-05 }","(77.48561464400007, 15.836429923000026, 78.25321888900004, 16.362950969000053)",01-02-2023.geojson,,,,,,
Rangareddy,TSD0026,4997.54,"{ ""min"": 6.8899005285973e-05, ""max"": 0.00016207709633234775, ""mean"": 9.3147339631167626e-05, ""count"": 1320, ""sum"": 0.12295448831314126, ""median"": 8.8858297048295367e-05 }","(77.92190617600005, 16.744225033000077, 78.84397639500008, 17.522654105000072)",01-02-2023.geojson,,,,,,
Suryapet,TSD0027,3584.22,"{ ""min"": 6.9701781136732069e-05, ""max"": 0.00019550805061735558, ""mean"": 8.8230580283319958e-05, ""count"": 941, ""sum"": 0.083024976046604082, ""median"": 7.8657937143163868e-05 }","(79.36051795300006, 16.63122235000003, 80.07318026800004, 17.526066134000075)",01-02-2023.geojson,,,,,,
Medchal Malkajgiri,TSD0028,1088.52,"{ ""min"": 7.911573780147339e-05, ""max"": 0.00015247006040086433, ""mean"": 9.9459281330987814e-05, ""count"": 288, ""sum"": 0.02864427302332449, ""median"": 9.4668207772383007e-05 }","(78.34798865200008, 17.361463480000054, 78.75985781500003, 17.70854524600003)",01-02-2023.geojson,,,,,,
Adilabad,TSD0029,3980.34,"{ ""min"": 7.8491270619756155e-05, ""max"": 0.00011373181711987391, ""mean"": 8.787753587778606e-05, ""count"": 1041, ""sum"": 0.091480514848775285, ""median"": 8.6885974602473004e-05 }","(78.17215629700007, 19.17277807100004, 78.97780562900004, 19.91690008100005)",01-02-2023.geojson,,,,,,
Hyderabad,TSD0030,182.64,"{ ""min"": 0.00012222740602300914, ""max"": 0.00016399810955083615, ""mean"": 0.00014645289315645715, ""count"": 48, ""sum"": 0.007029738871509943, ""median"": 0.00014908852283162198 }","(78.38267903300004, 17.293465379000054, 78.55019026600007, 17.483791793000023)",01-02-2023.geojson,,,,,,
Kumurambheem Asifabad,TSD0031,4495.32,"{ ""min"": 8.1129119147971222e-05, ""max"": 0.00013010546693928315, ""mean"": 9.3131249825089177e-05, ""count"": 1182, ""sum"": 0.11008113729325542, ""median"": 9.2201633065985857e-05 }","(78.80016529900007, 19.050559607000025, 79.97913072000006, 19.617151517000025)",01-02-2023.geojson,,,,,,
Jayashankar Bhupalpally,TSD0032,2946.01,"{ ""min"": 7.0536121929225306e-05, ""max"": 0.00018667293110153081, ""mean"": 9.4455334867964361e-05, ""count"": 780, ""sum"": 0.073675161197012201, ""median"": 8.789785710678442e-05 }","(79.55918339200008, 18.156703452000045, 80.34460111152396, 18.869152369000062)",01-02-2023.geojson,,,,,,
Mahabubnagar,TSD0033,2749.62,"{ ""min"": 7.2827026628406564e-05, ""max"": 9.1679703845101628e-05, ""mean"": 8.1696855393663587e-05, ""count"": 722, ""sum"": 0.058985129594225111, ""median"": 8.1688971139998531e-05 }","(77.67537161200016, 16.378530416000103, 78.369893344, 17.01442864699999)",01-02-2023.geojson,,,,,,
