district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Mulugu,TSD0004,4189.02,"{ ""min"": 0.17089171707630157, ""max"": 0.2295052707195282, ""mean"": 0.19781293620084664, ""count"": 1111, ""sum"": 219.77017211914062, ""median"": 0.19845272600650787 }","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",30-06-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{ ""min"": 0.18693946301937103, ""max"": 0.2734677791595459, ""mean"": 0.22867238289746195, ""count"": 977, ""sum"": 223.41291809082031, ""median"": 0.22977033257484436 }","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",30-06-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{ ""min"": 0.19799394905567169, ""max"": 0.24494233727455139, ""mean"": 0.22622458196923217, ""count"": 559, ""sum"": 126.45954132080078, ""median"": 0.22829589247703552 }","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",30-06-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{ ""min"": 0.15559938549995422, ""max"": 0.21550729870796204, ""mean"": 0.17993679704337284, ""count"": 1160, ""sum"": 208.7266845703125, ""median"": 0.18011321127414703 }","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",30-06-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{ ""min"": 0.15559938549995422, ""max"": 0.23191499710083008, ""mean"": 0.20024944603890341, ""count"": 933, ""sum"": 186.83273315429688, ""median"": 0.2046707421541214 }","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",30-06-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{ ""min"": 0.20063035190105438, ""max"": 0.28112307190895081, ""mean"": 0.23006026591393491, ""count"": 1041, ""sum"": 239.49273681640625, ""median"": 0.22204327583312988 }","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",30-06-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{ ""min"": 0.18714846670627594, ""max"": 0.27854058146476746, ""mean"": 0.2168843643675234, ""count"": 721, ""sum"": 156.37362670898438, ""median"": 0.20848555862903595 }","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",30-06-2023.geojson,,,,,,
Nagarkurnool,TSD0011,6399.07,"{ ""min"": 0.14804334938526154, ""max"": 0.25300362706184387, ""mean"": 0.17677654385057581, ""count"": 1639, ""sum"": 289.73675537109375, ""median"": 0.16629406809806824 }","(78.10083116400006, 16.00532167600005, 79.23432760400004, 16.830959432000043)",30-06-2023.geojson,,,,,,
Nalgonda,TSD0012,7218.26,"{ ""min"": 0.15386384725570679, ""max"": 0.24872072041034698, ""mean"": 0.21132823802806713, ""count"": 1890, ""sum"": 399.41036987304688, ""median"": 0.21368333697319031 }","(78.62614167300006, 16.35584791900004, 79.70200312500003, 17.35996707100003)",30-06-2023.geojson,,,,,,
Nirmal,TSD0013,3729.13,"{ ""min"": 0.20795860886573792, ""max"": 0.26932749152183533, ""mean"": 0.23508366374026393, ""count"": 991, ""sum"": 232.96791076660156, ""median"": 0.23716482520103455 }","(77.76173454100007, 18.84522452500005, 78.95237500500008, 19.342882151000026)",30-06-2023.geojson,,,,,,
Nizamabad,TSD0014,4168.33,"{ ""min"": 0.1914861798286438, ""max"": 0.27815490961074829, ""mean"": 0.24310846008245346, ""count"": 1101, ""sum"": 267.66241455078125, ""median"": 0.24888280034065247 }","(77.73094369300003, 18.43404349700006, 78.64029038200005, 19.015710890000037)",30-06-2023.geojson,,,,,,
Peddapalli,TSD0015,2195.39,"{ ""min"": 0.18815378844738007, ""max"": 0.24931980669498444, ""mean"": 0.22705439931338595, ""count"": 582, ""sum"": 132.14566040039062, ""median"": 0.23037737607955933 }","(79.11294947900006, 18.385471986000027, 79.83268954900007, 18.854875013000026)",30-06-2023.geojson,,,,,,
Rajanna Sircilla,TSD0016,1897.97,"{ ""min"": 0.19841241836547852, ""max"": 0.24759545922279358, ""mean"": 0.22654860360281809, ""count"": 504, ""sum"": 114.18049621582031, ""median"": 0.22866770625114441 }","(78.52078465300008, 18.21376387500004, 79.02266919100003, 18.69041016700004)",30-06-2023.geojson,,,,,,
Sangareddy,TSD0017,4460.37,"{ ""min"": 0.20381413400173187, ""max"": 0.27854058146476746, ""mean"": 0.24999190349968112, ""count"": 1176, ""sum"": 293.990478515625, ""median"": 0.25542894005775452 }","(77.44416825100006, 17.42785604100004, 78.44886573200006, 18.309307690000026)",30-06-2023.geojson,,,,,,
Siddipet,TSD0018,3637.17,"{ ""min"": 0.19841241836547852, ""max"": 0.23649880290031433, ""mean"": 0.20919755713243357, ""count"": 969, ""sum"": 202.71243286132812, ""median"": 0.20690084993839264 }","(78.49289586600008, 17.667265188000044, 79.30335584600004, 18.34315846100003)",30-06-2023.geojson,,,,,,
