record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph,month,year
2707,Jangaon,Narmetta,2023-02-19,0,18.9,33.6,37.1,98.3,0.0,4.8,February,2023
2708,Jangaon,Narmetta,2023-02-20,0,20.0,33.0,41.0,94.4,0.0,6.6,February,2023
2709,Jangaon,Narmetta,2023-02-21,0,20.6,34.2,31.4,91.3,0.0,7.2,February,2023
2710,Jangaon,Narmetta,2023-02-22,0,20.2,34.7,24.6,85.3,0.0,7.6,February,2023
2711,Jangaon,Narmetta,2023-02-23,0,19.1,35.3,25.2,79.6,0.0,7.7,February,2023
2712,Jangaon,Narmetta,2023-02-24,0,20.3,34.5,36.1,75.0,0.0,6.5,February,2023
2713,Jangaon,Narmetta,2023-02-25,0,19.3,34.7,25.2,83.3,0.0,5.6,February,2023
2714,Jangaon,Narmetta,2023-02-26,0,16.1,34.6,19.0,67.0,0.0,7.4,February,2023
2715,Jangaon,Narmetta,2023-02-27,0,20.0,34.3,27.0,61.7,0.0,9.6,February,2023
2716,Jangaon,Narmetta,2023-02-28,0,19.7,33.2,28.6,66.4,0.0,9.6,February,2023
2717,Jangaon,Palakurthi,2023-02-01,0,19.0,32.1,43.3,98.3,0.0,10.4,February,2023
2718,Jangaon,Palakurthi,2023-02-02,0,16.5,30.8,41.9,97.9,0.0,9.8,February,2023
2719,Jangaon,Palakurthi,2023-02-03,0,13.1,31.6,28.2,86.8,0.0,14.3,February,2023
2720,Jangaon,Palakurthi,2023-02-04,0,14.3,32.6,22.5,96.7,0.0,9.3,February,2023
2721,Jangaon,Palakurthi,2023-02-05,0,14.2,33.1,25.5,96.7,0.0,8.6,February,2023
2722,Jangaon,Palakurthi,2023-02-06,0,15.6,33.1,27.2,99.9,0.0,6.7,February,2023
2723,Jangaon,Palakurthi,2023-02-07,0,16.7,32.7,38.7,100.0,0.0,10.2,February,2023
2724,Jangaon,Palakurthi,2023-02-08,0,17.6,32.3,42.9,100.0,0.0,10.4,February,2023
2725,Jangaon,Palakurthi,2023-02-09,0,16.4,34.2,34.4,99.1,0.0,9.6,February,2023
2726,Jangaon,Palakurthi,2023-02-10,0,13.7,33.2,24.8,98.3,0.0,6.3,February,2023
2727,Jangaon,Palakurthi,2023-02-11,0,13.7,34.1,20.4,98.3,0.0,9.1,February,2023
2728,Jangaon,Palakurthi,2023-02-12,0,15.5,36.5,21.2,97.5,0.0,5.3,February,2023
2729,Jangaon,Palakurthi,2023-02-13,0,13.6,34.7,27.3,89.8,0.0,9.6,February,2023
2730,Jangaon,Palakurthi,2023-02-14,0,9.0,33.0,22.6,97.9,0.0,14.3,February,2023
2731,Jangaon,Palakurthi,2023-02-15,0,12.6,32.7,20.8,86.4,0.0,9.7,February,2023
2732,Jangaon,Palakurthi,2023-02-16,0,11.6,33.8,21.6,95.5,0.0,9.6,February,2023
2733,Jangaon,Palakurthi,2023-02-17,0,12.3,35.2,21.7,97.9,0.0,14.4,February,2023
2734,Jangaon,Palakurthi,2023-02-18,0,14.0,35.0,23.0,100.0,0.0,12.9,February,2023
2735,Jangaon,Palakurthi,2023-02-19,0,15.6,34.1,36.6,100.0,0.0,7.8,February,2023
2736,Jangaon,Palakurthi,2023-02-20,0,17.3,34.6,36.0,99.9,0.0,7.5,February,2023
2737,Jangaon,Palakurthi,2023-02-21,0,15.0,36.3,29.7,97.9,0.0,11.0,February,2023
2738,Jangaon,Palakurthi,2023-02-22,0,14.6,37.6,21.2,99.1,0.0,9.0,February,2023
2739,Jangaon,Palakurthi,2023-02-23,0,15.1,37.5,19.9,97.9,0.0,9.6,February,2023
2740,Jangaon,Palakurthi,2023-02-24,0,14.9,37.0,29.0,99.9,0.0,6.5,February,2023
2741,Jangaon,Palakurthi,2023-02-25,0,13.9,36.8,19.5,93.0,0.0,9.3,February,2023
2742,Jangaon,Palakurthi,2023-02-26,0,14.1,37.5,16.1,97.5,0.0,10.8,February,2023
2743,Jangaon,Palakurthi,2023-02-27,0,13.7,36.3,25.4,94.3,0.0,8.4,February,2023
2744,Jangaon,Palakurthi,2023-02-28,0,14.6,35.8,26.0,93.4,0.0,9.8,February,2023
2745,Jangaon,Raghunathpalle,2023-02-01,0,19.1,32.0,48.3,98.3,0.0,8.2,February,2023
2746,Jangaon,Raghunathpalle,2023-02-02,0,16.2,29.5,51.3,92.0,0.0,7.7,February,2023
2747,Jangaon,Raghunathpalle,2023-02-03,0,12.4,29.9,37.1,84.9,0.0,11.4,February,2023
2748,Jangaon,Raghunathpalle,2023-02-04,0,14.0,30.2,30.3,89.9,0.0,7.3,February,2023
2749,Jangaon,Raghunathpalle,2023-02-05,0,13.8,32.4,29.9,97.3,0.0,8.2,February,2023
2750,Jangaon,Raghunathpalle,2023-02-06,0,15.1,32.9,30.6,100.0,0.0,6.3,February,2023
2751,Jangaon,Raghunathpalle,2023-02-07,0,16.3,32.6,41.1,100.0,0.0,7.4,February,2023
2752,Jangaon,Raghunathpalle,2023-02-08,0,17.6,33.0,43.2,100.0,0.0,7.4,February,2023
2753,Jangaon,Raghunathpalle,2023-02-09,0,16.5,33.4,40.3,100.0,0.0,5.9,February,2023
2754,Jangaon,Raghunathpalle,2023-02-10,0,14.1,32.9,32.6,94.8,0.0,7.9,February,2023
2755,Jangaon,Raghunathpalle,2023-02-11,0,14.0,33.1,23.1,95.0,0.0,8.6,February,2023
2756,Jangaon,Raghunathpalle,2023-02-12,0,15.9,34.4,24.7,92.0,0.0,7.3,February,2023
2757,Jangaon,Raghunathpalle,2023-02-13,0,16.5,32.8,33.3,72.0,0.0,8.3,February,2023
2758,Jangaon,Raghunathpalle,2023-02-14,0,12.2,30.7,29.6,89.4,0.0,8.9,February,2023
2759,Jangaon,Raghunathpalle,2023-02-15,0,12.3,31.2,27.6,91.8,0.0,8.1,February,2023
2760,Jangaon,Raghunathpalle,2023-02-16,0,13.6,32.8,25.1,89.9,0.0,8.4,February,2023
2761,Jangaon,Raghunathpalle,2023-02-17,0,14.8,32.7,26.5,93.5,0.0,9.9,February,2023
2762,Jangaon,Raghunathpalle,2023-02-18,0,15.7,33.0,29.2,100.0,0.0,7.7,February,2023
2763,Jangaon,Raghunathpalle,2023-02-19,0,16.8,34.2,34.9,100.0,0.0,5.3,February,2023
2764,Jangaon,Raghunathpalle,2023-02-20,0,17.4,32.8,43.8,100.0,0.0,4.7,February,2023
2765,Jangaon,Raghunathpalle,2023-02-21,0,16.6,33.2,33.3,100.0,0.0,7.9,February,2023
2766,Jangaon,Raghunathpalle,2023-02-22,0,16.0,34.9,25.4,94.0,0.0,8.2,February,2023
2767,Jangaon,Raghunathpalle,2023-02-23,0,16.2,36.4,25.4,99.6,0.0,6.6,February,2023
2768,Jangaon,Raghunathpalle,2023-02-24,0,16.8,35.7,35.5,100.0,0.0,5.9,February,2023
2769,Jangaon,Raghunathpalle,2023-02-25,0,15.9,34.6,26.8,88.5,0.0,6.7,February,2023
2770,Jangaon,Raghunathpalle,2023-02-26,0,15.8,34.7,22.0,87.8,0.0,11.2,February,2023
2771,Jangaon,Raghunathpalle,2023-02-27,0,15.8,35.6,26.8,94.5,0.0,7.5,February,2023
2772,Jangaon,Raghunathpalle,2023-02-28,0,16.5,34.2,28.8,93.5,0.0,10.3,February,2023
2773,Jangaon,Tharigoppula,2023-02-01,0,18.1,31.9,41.5,97.9,0.0,9.1,February,2023
2774,Jangaon,Tharigoppula,2023-02-02,0,15.8,30.4,44.5,85.4,0.0,6.6,February,2023
2775,Jangaon,Tharigoppula,2023-02-03,0,12.4,30.6,28.9,90.2,0.0,6.7,February,2023
2776,Jangaon,Tharigoppula,2023-02-04,0,13.8,29.5,25.7,91.1,0.0,8.1,February,2023
2777,Jangaon,Tharigoppula,2023-02-05,0,13.1,32.5,24.6,92.1,0.0,7.7,February,2023
2778,Jangaon,Tharigoppula,2023-02-06,0,15.2,32.5,26.5,100.0,0.0,7.1,February,2023
2779,Jangaon,Tharigoppula,2023-02-07,0,17.6,31.3,39.0,90.0,0.0,11.2,February,2023
2780,Jangaon,Tharigoppula,2023-02-08,0,17.5,31.9,40.7,92.5,0.0,13.6,February,2023
2781,Jangaon,Tharigoppula,2023-02-09,0,15.5,32.7,34.4,97.4,0.0,9.6,February,2023
2782,Jangaon,Tharigoppula,2023-02-10,0,13.4,32.4,27.2,89.6,0.0,11.2,February,2023
2783,Jangaon,Tharigoppula,2023-02-11,0,14.2,33.1,21.5,80.8,0.0,7.1,February,2023
2784,Jangaon,Tharigoppula,2023-02-12,0,15.6,35.0,17.6,87.1,0.0,7.4,February,2023
2785,Jangaon,Tharigoppula,2023-02-13,0,15.6,33.6,36.5,66.0,0.0,3.4,February,2023
2786,Jangaon,Tharigoppula,2023-02-14,0,12.1,31.7,30.5,89.3,0.0,2.0,February,2023
2787,Jangaon,Tharigoppula,2023-02-15,0,12.2,32.0,28.6,68.2,0.0,2.2,February,2023
2788,Jangaon,Tharigoppula,2023-02-16,0,12.9,32.9,25.0,88.5,0.0,2.1,February,2023
2789,Jangaon,Tharigoppula,2023-02-17,0,14.5,32.7,18.7,77.1,0.0,2.8,February,2023
2790,Jangaon,Tharigoppula,2023-02-18,0,15.4,32.5,23.5,96.5,0.0,1.9,February,2023
2791,Jangaon,Tharigoppula,2023-02-19,0,17.7,32.6,34.3,96.5,0.0,13.8,February,2023
2792,Jangaon,Tharigoppula,2023-02-20,0,16.8,31.8,40.1,98.8,0.0,15.3,February,2023
2793,Jangaon,Tharigoppula,2023-02-21,0,15.8,34.2,26.8,87.1,0.0,8.6,February,2023
2794,Jangaon,Tharigoppula,2023-02-22,0,18.3,35.7,18.4,85.3,0.0,14.0,February,2023
2795,Jangaon,Tharigoppula,2023-02-23,0,17.4,34.6,22.9,82.7,0.0,10.6,February,2023
2796,Jangaon,Tharigoppula,2023-02-24,0,16.5,33.7,30.4,87.0,0.0,9.8,February,2023
2797,Jangaon,Tharigoppula,2023-02-25,0,15.3,34.6,22.2,81.7,0.0,9.6,February,2023
2798,Jangaon,Tharigoppula,2023-02-26,0,16.0,35.2,16.9,77.9,0.0,12.0,February,2023
2799,Jangaon,Tharigoppula,2023-02-27,0,19.4,33.8,23.2,62.0,0.6,13.9,February,2023
2800,Jangaon,Tharigoppula,2023-02-28,0,18.8,32.9,24.6,72.1,0.0,14.8,February,2023
2801,Jangaon,Zaffergadh,2023-02-01,0,19.4,33.8,38.5,99.7,0.0,3.6,February,2023
2802,Jangaon,Zaffergadh,2023-02-02,0,17.2,32.5,38.8,95.4,0.0,10.5,February,2023
2803,Jangaon,Zaffergadh,2023-02-03,0,13.7,30.9,27.3,67.6,0.0,7.5,February,2023
2804,Jangaon,Zaffergadh,2023-02-04,0,14.3,31.8,22.3,98.7,0.0,7.8,February,2023
2805,Jangaon,Zaffergadh,2023-02-05,0,14.1,34.1,24.3,100.0,0.0,4.0,February,2023
2806,Jangaon,Zaffergadh,2023-02-06,0,15.2,34.0,26.3,100.0,0.0,2.7,February,2023
2807,Jangaon,Zaffergadh,2023-02-07,0,17.4,32.7,32.9,100.0,0.0,13.4,February,2023
2808,Jangaon,Zaffergadh,2023-02-08,0,18.2,32.7,38.8,100.0,0.0,8.7,February,2023
2809,Jangaon,Zaffergadh,2023-02-09,0,16.5,35.5,33.8,100.0,0.0,4.2,February,2023
2810,Jangaon,Zaffergadh,2023-02-10,0,13.7,34.4,24.3,96.9,0.0,5.4,February,2023
2811,Jangaon,Zaffergadh,2023-02-11,0,14.0,34.9,20.5,100.0,0.0,6.5,February,2023
2812,Jangaon,Zaffergadh,2023-02-12,0,16.1,36.5,19.2,97.6,0.0,1.9,February,2023
2813,Jangaon,Zaffergadh,2023-02-13,0,14.6,33.8,27.6,79.8,0.0,9.1,February,2023
2814,Jangaon,Zaffergadh,2023-02-14,0,12.0,32.4,22.7,95.1,0.0,9.6,February,2023
2815,Jangaon,Zaffergadh,2023-02-15,0,14.3,32.4,21.4,68.9,0.0,9.8,February,2023
2816,Jangaon,Zaffergadh,2023-02-16,0,13.6,34.2,19.2,81.7,0.0,7.4,February,2023
2817,Jangaon,Zaffergadh,2023-02-17,0,14.5,33.2,22.3,96.9,0.0,8.3,February,2023
2818,Jangaon,Zaffergadh,2023-02-18,0,17.4,34.6,21.2,100.0,0.0,10.1,February,2023
2819,Jangaon,Zaffergadh,2023-02-19,0,18.3,33.2,40.4,100.0,0.0,11.1,February,2023
2820,Jangaon,Zaffergadh,2023-02-20,0,19.0,33.9,40.8,100.0,0.0,3.7,February,2023
2821,Jangaon,Zaffergadh,2023-02-21,0,16.6,36.0,28.5,99.4,0.0,3.7,February,2023
2822,Jangaon,Zaffergadh,2023-02-22,0,17.3,37.8,22.0,100.0,0.0,4.5,February,2023
2823,Jangaon,Zaffergadh,2023-02-23,0,17.4,37.4,26.1,97.4,0.0,5.8,February,2023
2824,Jangaon,Zaffergadh,2023-02-24,0,17.0,35.9,31.2,100.0,0.0,3.2,February,2023
2825,Jangaon,Zaffergadh,2023-02-25,0,15.7,38.0,22.0,84.9,0.0,3.1,February,2023
2826,Jangaon,Zaffergadh,2023-02-26,0,16.7,37.7,17.8,98.9,0.0,8.7,February,2023
2827,Jangaon,Zaffergadh,2023-02-27,0,17.5,35.4,24.5,89.8,0.0,11.0,February,2023
2828,Jangaon,Zaffergadh,2023-02-28,0,18.2,34.7,24.5,84.5,0.0,12.0,February,2023
2829,Jayashankar,Bhupalpalle,2023-02-01,0,21.0,33.3,44.1,86.4,0.0,0.1,February,2023
2830,Jayashankar,Bhupalpalle,2023-02-02,0,16.6,32.7,40.4,79.1,0.0,6.8,February,2023
2831,Jayashankar,Bhupalpalle,2023-02-03,0,13.3,32.6,17.4,84.0,0.0,6.1,February,2023
2832,Jayashankar,Bhupalpalle,2023-02-04,0,13.7,32.7,15.0,77.0,0.0,4.8,February,2023
2833,Jayashankar,Bhupalpalle,2023-02-05,0,16.8,35.7,16.3,79.2,0.0,1.5,February,2023
2834,Jayashankar,Bhupalpalle,2023-02-06,0,17.2,34.7,12.4,90.3,0.0,0.2,February,2023
2835,Jayashankar,Bhupalpalle,2023-02-07,0,17.8,34.3,34.7,90.6,0.0,2.9,February,2023
2836,Jayashankar,Bhupalpalle,2023-02-08,0,21.1,34.2,38.0,91.5,0.0,10.5,February,2023
2837,Jayashankar,Bhupalpalle,2023-02-09,0,18.6,35.7,35.2,87.7,0.0,2.7,February,2023
2838,Jayashankar,Bhupalpalle,2023-02-10,0,17.0,36.6,10.7,83.7,0.0,1.0,February,2023
2839,Jayashankar,Bhupalpalle,2023-02-11,0,17.7,36.5,12.0,79.2,0.0,2.2,February,2023
2840,Jayashankar,Bhupalpalle,2023-02-12,0,18.8,38.0,13.3,84.6,0.0,1.6,February,2023
2841,Jayashankar,Bhupalpalle,2023-02-13,0,17.2,36.1,19.0,66.5,0.0,1.2,February,2023
2842,Jayashankar,Bhupalpalle,2023-02-14,0,11.8,33.2,10.5,90.5,0.0,8.0,February,2023
2843,Jayashankar,Bhupalpalle,2023-02-15,0,15.8,34.5,9.3,73.4,0.0,1.8,February,2023
2844,Jayashankar,Bhupalpalle,2023-02-16,0,16.8,35.1,12.0,78.3,0.0,1.1,February,2023
2845,Jayashankar,Bhupalpalle,2023-02-17,0,18.3,36.9,12.6,81.9,0.0,4.9,February,2023
2846,Jayashankar,Bhupalpalle,2023-02-18,0,19.2,35.9,15.0,96.7,0.0,2.7,February,2023
2847,Jayashankar,Bhupalpalle,2023-02-19,0,22.3,35.0,35.8,92.3,0.0,5.9,February,2023
2848,Jayashankar,Bhupalpalle,2023-02-20,0,21.6,35.5,35.8,96.8,0.0,4.9,February,2023
2849,Jayashankar,Bhupalpalle,2023-02-21,0,17.7,37.3,16.5,87.9,0.0,2.4,February,2023
2850,Jayashankar,Bhupalpalle,2023-02-22,0,19.6,38.3,10.9,85.2,0.0,3.1,February,2023
2851,Jayashankar,Bhupalpalle,2023-02-23,0,19.1,37.9,12.1,73.3,0.0,4.4,February,2023
2852,Jayashankar,Bhupalpalle,2023-02-24,0,20.5,37.8,22.7,92.8,0.0,5.5,February,2023
2853,Jayashankar,Bhupalpalle,2023-02-25,0,19.8,38.6,9.5,81.6,0.0,2.2,February,2023
2854,Jayashankar,Bhupalpalle,2023-02-26,0,17.7,37.7,8.8,77.6,0.0,5.5,February,2023
2855,Jayashankar,Bhupalpalle,2023-02-27,0,22.9,37.1,16.5,68.4,0.0,6.1,February,2023
2856,Jayashankar,Bhupalpalle,2023-02-28,0,22.2,35.7,18.5,75.5,0.0,4.3,February,2023
2857,Jayashankar,Chityal,2023-02-01,0,19.4,32.6,37.6,87.1,0.0,4.9,February,2023
2858,Jayashankar,Chityal,2023-02-02,0,15.6,32.3,37.0,90.7,0.0,8.9,February,2023
2859,Jayashankar,Chityal,2023-02-03,0,13.7,32.7,22.1,77.3,0.0,9.7,February,2023
2860,Jayashankar,Chityal,2023-02-04,0,13.9,33.0,20.8,90.7,0.0,6.5,February,2023
2861,Jayashankar,Chityal,2023-02-05,0,13.6,34.2,22.3,98.1,0.0,6.1,February,2023
2862,Jayashankar,Chityal,2023-02-06,0,14.1,33.6,21.0,98.5,0.0,4.6,February,2023
2863,Jayashankar,Chityal,2023-02-07,0,16.6,33.8,30.7,98.1,0.0,8.9,February,2023
2864,Jayashankar,Chityal,2023-02-08,0,18.4,34.3,36.8,98.5,0.0,10.5,February,2023
2865,Jayashankar,Chityal,2023-02-09,0,16.5,34.7,34.6,96.8,0.0,4.5,February,2023
2866,Jayashankar,Chityal,2023-02-10,0,14.7,35.5,21.0,99.4,0.0,7.0,February,2023
2867,Jayashankar,Chityal,2023-02-11,0,15.3,35.8,19.7,98.1,0.0,6.9,February,2023
2868,Jayashankar,Chityal,2023-02-12,0,16.6,36.3,21.9,94.2,0.0,7.1,February,2023
2869,Jayashankar,Chityal,2023-02-13,0,16.5,34.9,23.0,79.5,0.0,6.5,February,2023
2870,Jayashankar,Chityal,2023-02-14,0,11.6,33.1,17.6,94.3,0.0,11.0,February,2023
2871,Jayashankar,Chityal,2023-02-15,0,13.6,33.0,17.0,98.2,0.0,6.0,February,2023
2872,Jayashankar,Chityal,2023-02-16,0,14.7,35.0,17.8,96.0,0.0,8.5,February,2023
2873,Jayashankar,Chityal,2023-02-17,0,16.0,35.5,15.9,95.5,0.0,7.5,February,2023
2874,Jayashankar,Chityal,2023-02-18,0,16.9,34.2,22.3,98.5,0.0,5.7,February,2023
2875,Jayashankar,Chityal,2023-02-19,0,18.4,34.8,28.1,98.9,0.0,8.3,February,2023
2876,Jayashankar,Chityal,2023-02-20,0,17.4,33.9,36.8,98.9,0.0,6.9,February,2023
2877,Jayashankar,Chityal,2023-02-21,0,16.8,35.4,29.4,97.6,0.0,7.0,February,2023
2878,Jayashankar,Chityal,2023-02-22,0,18.0,37.5,24.5,98.1,0.0,8.4,February,2023
2879,Jayashankar,Chityal,2023-02-23,0,18.1,36.7,24.5,94.1,0.0,7.3,February,2023
2880,Jayashankar,Chityal,2023-02-24,0,18.4,36.2,29.0,98.5,0.0,6.2,February,2023
2881,Jayashankar,Chityal,2023-02-25,0,16.5,36.9,23.8,96.0,0.0,7.6,February,2023
2882,Jayashankar,Chityal,2023-02-26,0,17.8,37.1,15.4,93.7,0.0,8.1,February,2023
2883,Jayashankar,Chityal,2023-02-27,0,17.7,37.9,21.2,87.7,0.0,7.9,February,2023
2884,Jayashankar,Chityal,2023-02-28,0,18.0,36.7,21.0,93.2,0.0,9.8,February,2023
2885,Jayashankar,Ghanapur_Mulug,2023-02-01,0,20.7,32.9,52.3,91.0,0.0,0.5,February,2023
2886,Jayashankar,Ghanapur_Mulug,2023-02-02,0,16.9,32.9,47.8,89.5,0.0,8.3,February,2023
2887,Jayashankar,Ghanapur_Mulug,2023-02-03,0,14.4,32.3,27.8,86.4,0.0,0.4,February,2023
2888,Jayashankar,Ghanapur_Mulug,2023-02-04,0,14.6,32.4,24.4,94.4,0.0,5.1,February,2023
2889,Jayashankar,Ghanapur_Mulug,2023-02-05,0,14.9,33.1,28.7,94.9,0.0,3.8,February,2023
2890,Jayashankar,Ghanapur_Mulug,2023-02-06,0,14.9,35.0,23.9,94.4,0.0,0.3,February,2023
2891,Jayashankar,Ghanapur_Mulug,2023-02-07,0,18.2,34.5,40.1,97.2,0.0,5.0,February,2023
2892,Jayashankar,Ghanapur_Mulug,2023-02-08,0,19.7,33.9,42.4,96.6,0.0,3.3,February,2023
2893,Jayashankar,Ghanapur_Mulug,2023-02-09,0,17.1,34.9,43.7,96.1,0.0,2.2,February,2023
2894,Jayashankar,Ghanapur_Mulug,2023-02-10,0,15.0,35.0,23.2,95.4,0.0,1.0,February,2023
2895,Jayashankar,Ghanapur_Mulug,2023-02-11,0,15.8,35.2,23.2,94.9,0.0,0.1,February,2023
2896,Jayashankar,Ghanapur_Mulug,2023-02-12,0,17.1,36.5,29.0,97.6,0.0,0.9,February,2023
2897,Jayashankar,Ghanapur_Mulug,2023-02-13,0,16.0,35.0,28.0,73.5,0.0,2.4,February,2023
2898,Jayashankar,Ghanapur_Mulug,2023-02-14,0,12.9,32.9,22.3,91.6,0.0,1.9,February,2023
2899,Jayashankar,Ghanapur_Mulug,2023-02-15,0,14.3,32.9,18.9,95.9,0.0,0.7,February,2023
2900,Jayashankar,Ghanapur_Mulug,2023-02-16,0,15.1,34.7,23.2,94.9,0.0,1.9,February,2023
2901,Jayashankar,Ghanapur_Mulug,2023-02-17,0,16.5,35.7,23.5,91.8,0.0,0.8,February,2023
2902,Jayashankar,Ghanapur_Mulug,2023-02-18,0,18.3,35.1,25.3,98.7,0.0,2.7,February,2023
2903,Jayashankar,Ghanapur_Mulug,2023-02-19,0,20.8,33.2,48.2,95.8,0.0,3.4,February,2023
2904,Jayashankar,Ghanapur_Mulug,2023-02-20,0,19.6,34.7,43.0,97.6,0.0,4.0,February,2023
2905,Jayashankar,Ghanapur_Mulug,2023-02-21,0,18.3,36.0,29.4,96.1,0.0,0.1,February,2023
2906,Jayashankar,Ghanapur_Mulug,2023-02-22,0,19.5,37.5,21.4,94.6,0.0,1.2,February,2023
2907,Jayashankar,Ghanapur_Mulug,2023-02-23,0,20.6,37.4,26.9,88.0,0.0,0.5,February,2023
2908,Jayashankar,Ghanapur_Mulug,2023-02-24,0,19.2,37.1,33.8,95.6,0.0,5.1,February,2023
2909,Jayashankar,Ghanapur_Mulug,2023-02-25,0,17.6,37.5,20.0,91.6,0.0,2.6,February,2023
2910,Jayashankar,Ghanapur_Mulug,2023-02-26,0,19.0,37.0,20.0,86.4,0.0,0.1,February,2023
2911,Jayashankar,Ghanapur_Mulug,2023-02-27,0,19.3,36.7,27.6,84.6,0.0,3.1,February,2023
2912,Jayashankar,Ghanapur_Mulug,2023-02-28,0,21.4,35.8,30.1,85.2,0.0,1.6,February,2023
2913,Jayashankar,Kataram,2023-02-01,0,19.0,36.3,34.9,94.3,0.0,3.6,February,2023
2914,Jayashankar,Kataram,2023-02-02,0,15.8,35.2,34.6,90.1,0.0,8.9,February,2023
2915,Jayashankar,Kataram,2023-02-03,0,13.4,34.4,20.7,73.1,0.0,5.8,February,2023
2916,Jayashankar,Kataram,2023-02-04,0,12.6,34.5,19.6,95.9,0.0,2.1,February,2023
2917,Jayashankar,Kataram,2023-02-05,0,12.2,33.4,19.1,91.6,0.0,1.4,February,2023
2918,Jayashankar,Kataram,2023-02-06,0,12.4,35.4,18.2,92.1,0.0,0.3,February,2023
2919,Jayashankar,Kataram,2023-02-07,0,15.6,35.8,26.6,95.9,0.0,0.5,February,2023
2920,Jayashankar,Kataram,2023-02-08,0,17.8,35.0,34.6,98.0,0.0,5.2,February,2023
2921,Jayashankar,Kataram,2023-02-09,0,15.0,34.8,36.4,99.2,0.0,1.9,February,2023
2922,Jayashankar,Kataram,2023-02-10,0,13.0,37.8,16.5,96.9,0.0,6.0,February,2023
2923,Jayashankar,Kataram,2023-02-11,0,14.1,38.3,17.0,92.1,0.0,1.5,February,2023
2924,Jayashankar,Kataram,2023-02-12,0,15.1,38.4,19.1,94.6,0.0,5.5,February,2023
2925,Jayashankar,Kataram,2023-02-13,0,14.1,38.3,22.5,78.7,0.0,7.1,February,2023
2926,Jayashankar,Kataram,2023-02-14,0,12.1,36.3,15.6,90.3,0.0,9.6,February,2023
2927,Jayashankar,Kataram,2023-02-15,0,12.3,36.5,16.8,89.8,0.0,6.2,February,2023
2928,Jayashankar,Kataram,2023-02-16,0,13.1,38.1,17.5,93.3,0.0,5.0,February,2023
2929,Jayashankar,Kataram,2023-02-17,0,14.1,38.9,17.7,89.2,0.0,0.4,February,2023
2930,Jayashankar,Kataram,2023-02-18,0,15.9,37.8,20.0,94.0,0.0,3.1,February,2023
2931,Jayashankar,Kataram,2023-02-19,0,18.1,36.7,27.3,94.8,0.0,3.4,February,2023
2932,Jayashankar,Kataram,2023-02-20,0,18.2,36.8,32.2,97.7,0.0,9.0,February,2023
2933,Jayashankar,Kataram,2023-02-21,0,16.6,38.9,22.0,92.2,0.0,4.6,February,2023
2934,Jayashankar,Kataram,2023-02-22,0,16.1,37.4,18.6,89.7,0.0,4.2,February,2023
2935,Jayashankar,Kataram,2023-02-23,0,17.9,37.7,15.1,84.6,0.0,0.1,February,2023
2936,Jayashankar,Kataram,2023-02-24,0,17.5,37.8,26.6,96.3,0.0,7.8,February,2023
2937,Jayashankar,Kataram,2023-02-25,0,15.1,37.7,17.2,92.6,0.0,1.9,February,2023
2938,Jayashankar,Kataram,2023-02-26,0,16.7,39.9,14.4,83.7,0.0,0.3,February,2023
2939,Jayashankar,Kataram,2023-02-27,0,18.9,39.4,14.4,82.5,0.0,9.0,February,2023
2940,Jayashankar,Kataram,2023-02-28,0,18.9,36.2,23.9,79.9,0.0,8.4,February,2023
2941,Jayashankar,Mahadevpur,2023-02-01,0,19.2,33.6,41.6,98.7,0.0,4.3,February,2023
2942,Jayashankar,Mahadevpur,2023-02-02,0,15.8,33.2,38.8,96.7,0.0,8.6,February,2023
2943,Jayashankar,Mahadevpur,2023-02-03,0,11.7,32.9,24.5,90.3,0.0,11.7,February,2023
2944,Jayashankar,Mahadevpur,2023-02-04,0,11.8,32.2,22.9,99.4,0.0,7.1,February,2023
2945,Jayashankar,Mahadevpur,2023-02-05,0,11.9,34.3,23.4,98.9,0.0,3.9,February,2023
2946,Jayashankar,Mahadevpur,2023-02-06,0,11.7,34.2,18.4,97.6,0.0,5.5,February,2023
2947,Jayashankar,Mahadevpur,2023-02-07,0,14.8,33.7,35.3,100.0,0.0,5.0,February,2023
2948,Jayashankar,Mahadevpur,2023-02-08,0,17.4,34.3,43.4,98.4,0.0,4.3,February,2023
2949,Jayashankar,Mahadevpur,2023-02-09,0,14.9,34.2,40.8,99.7,0.0,4.1,February,2023
2950,Jayashankar,Mahadevpur,2023-02-10,0,12.6,35.4,24.7,98.4,0.0,14.6,February,2023
2951,Jayashankar,Mahadevpur,2023-02-11,0,13.4,36.6,19.9,98.9,0.0,19.3,February,2023
2952,Jayashankar,Mahadevpur,2023-02-12,0,14.7,37.3,21.3,98.2,0.0,15.2,February,2023
2953,Jayashankar,Mahadevpur,2023-02-13,0,15.2,36.2,24.1,82.6,0.0,25.5,February,2023
2954,Jayashankar,Mahadevpur,2023-02-14,0,10.0,33.3,18.4,94.8,0.0,9.8,February,2023
2955,Jayashankar,Mahadevpur,2023-02-15,0,11.7,33.7,17.7,96.2,0.0,5.3,February,2023
2956,Jayashankar,Mahadevpur,2023-02-16,0,12.6,35.8,18.1,97.4,0.0,24.0,February,2023
2957,Jayashankar,Mahadevpur,2023-02-17,0,13.5,37.3,16.7,95.5,0.0,22.4,February,2023
